Semente 2;07/10/2018;15:25:40;07/10/2018;15:25:40;Windows 10;8727537;0;1555262984 bytes;500000;Heap Sort;36177;10890
Semente 2;07/10/2018;15:25:40;07/10/2018;15:25:40;Windows 10;24226987;32;1555262984 bytes;500000;Shell Sort;50392;10677
Semente 2;07/10/2018;15:25:40;07/10/2018;15:25:40;Windows 10;11129616;0;1555262984 bytes;500000;Quick Sort Recursivo;29190;6639
Semente 2;07/10/2018;15:25:40;07/10/2018;15:25:40;Windows 10;12183937;0;1555262984 bytes;500000;Quick Sort Mediana de 3;49253;7779
Semente 2;07/10/2018;15:25:40;07/10/2018;15:25:40;Windows 10;12082704;16;1555262984 bytes;500000;Quick Sort Mediana de 5;64893;7779
Semente 2;07/10/2018;15:25:40;07/10/2018;15:25:40;Windows 10;11946481;16;1559960424 bytes;500000;Quick Sort Mediana de 7;86789;7779
Semente 2;07/10/2018;15:25:40;07/10/2018;15:25:40;Windows 10;11075967;15;1559960424 bytes;500000;Quick Sort Hibrido k10;29189;6639
Semente 2;07/10/2018;15:25:40;07/10/2018;15:25:40;Windows 10;11505627;16;1559960424 bytes;500000;Quick Sort Hibrido k100;29189;6639
Semente 2;07/10/2018;15:25:40;07/10/2018;15:25:40;Windows 10;11043778;16;1559960424 bytes;500000;Quick Sort Hibrido k1000;29189;6639
Semente 2;07/10/2018;15:25:54;07/10/2018;15:25:55;Windows 10;853188154;843;1506049616 bytes;1000000;Bubble Sort;1726102;344301
Semente 2;07/10/2018;15:25:56;07/10/2018;15:25:56;Windows 10;483631435;484;1506051712 bytes;1000000;Insertion Sort;346651;1174
Semente 2;07/10/2018;15:25:56;07/10/2018;15:25:56;Windows 10;11103491;0;1506051712 bytes;1000000;Merge Sort;58406;11682
Semente 2;07/10/2018;15:25:56;07/10/2018;15:25:56;Windows 10;9005113;16;1506051712 bytes;1000000;Heap Sort;36369;10948
Semente 2;07/10/2018;15:25:56;07/10/2018;15:25:56;Windows 10;26119633;16;1506051712 bytes;1000000;Shell Sort;52426;10743
Semente 2;07/10/2018;15:25:56;07/10/2018;15:25:56;Windows 10;11061505;16;1506051712 bytes;1000000;Quick Sort Recursivo;29898;7218
